,osrm_distance,osrm_duration
1277,8746.3,861.0
1278,2158.7,299.7
1279,5709.6,520.1
1280,3147.1,439.3
1283,13960.3,967.1
1284,12091.9,1102.7
1285,14685.8,1144.4
1286,2281.7,322.3
1287,2488.3,346.0
1288,1899.9,148.7
1289,5858.0,740.7
1290,1310.6,161.8
1291,1563.0,187.4
1292,9219.6,684.5
1293,4016.9,568.2
1294,2051.2,281.5
1295,913.8,143.1
1296,2316.3,304.2
1297,1754.2,186.1
1298,7658.0,867.4
1299,1653.3,212.1
1300,2692.9,303.7
1301,2747.9,350.6
1302,1768.2,246.0
1303,8936.3,936.1
1304,3455.2,398.6
1305,7279.4,637.3
1306,2370.0,219.4
1307,7457.5,777.0
1308,4320.5,506.7
1309,8485.5,865.5
1310,3346.9,362.8
1311,1872.1,266.3
1312,2418.0,333.0
1313,3319.9,331.2
1314,2107.1,217.0
1315,4723.2,522.5
1316,4191.9,532.6
1317,24299.3,1528.7
1318,981.0,133.4
1319,2144.7,196.0
1320,1652.1,180.8
1321,6567.7,777.6
1322,1170.2,168.3
1323,4195.4,387.5
1324,2071.6,274.1
1325,886.7,124.5
1326,638.3,73.5
1327,6684.6,725.4
1328,2093.1,237.6
1329,9206.0,1139.7
1330,22590.0,1339.2
1331,2386.1,322.2
1332,5102.1,503.0
1333,6752.6,777.1
1334,2889.1,303.1
1335,1140.4,151.1
1336,3706.8,424.2
1337,1904.3,233.1
1338,1256.7,100.1
1339,1732.3,292.0
1340,8501.0,701.5
1341,2689.3,343.9
1342,4472.7,583.6
1343,3177.5,444.5
1345,1736.1,227.4
1346,4604.4,523.6
1347,5983.7,519.6
1348,1184.8,161.5
1349,21753.6,1205.4
1350,3979.5,362.2
1351,25450.3,1684.6
1352,8943.9,1048.1
1353,2839.1,375.1
1354,3800.6,520.3
1355,2089.3,283.2
1356,1979.7,228.5
1357,6398.1,682.4
1358,10097.6,975.3
1359,2384.3,322.7
1360,1728.7,231.3
1361,4852.5,490.8
1362,1724.0,256.6
1363,1458.2,187.9
1364,511.2,66.3
1365,22388.6,1392.6
1366,1303.6,170.8
1367,4219.8,601.2
1368,12001.5,963.0
1369,2827.3,374.8
1370,3243.5,317.6
1371,4797.0,456.5
1372,2600.9,316.5
1373,3680.2,347.2
1375,422.4,55.6
1376,7425.4,716.0
1377,3413.0,438.5
1378,2680.7,331.9
1379,40413.0,2805.6
1380,8080.4,808.7
1381,1369.9,183.2
1382,3634.5,397.1
1383,6473.2,816.8
1384,8336.8,863.4
1385,674.0,93.7
1386,1549.3,175.6
1387,2037.2,150.7
1388,27386.8,1590.2
1389,4715.6,580.4
1390,138.5,17.9
1391,2302.9,254.6
1392,3410.8,359.8
1393,28834.6,2001.8
1394,3339.4,306.1
1395,2079.5,224.5
1396,165.0,25.1
1397,9545.6,910.2
1398,5983.7,599.8
1399,2761.3,350.8
1400,3234.2,309.4
1401,2847.5,310.4
1402,22328.7,1728.3
1403,2276.1,294.6
1404,1058.9,176.8
1405,833.0,140.1
1406,3845.3,417.3
1407,4546.2,455.3
1408,4395.8,556.3
1409,1377.6,137.7
1410,3982.3,378.5
1412,3290.2,441.0
1413,3138.1,391.5
1414,836.1,98.0
1415,1963.9,207.6
1416,4832.8,594.1
1417,8280.0,829.9
1418,4085.5,420.9
1419,1644.6,199.8
1420,16.9,1.9
1421,7395.8,840.0
1422,2323.7,300.4
1424,3484.0,538.9
1425,2670.5,238.4
1426,2255.7,308.9
1427,965.3,120.3
1429,3397.0,449.1
1430,5394.1,576.6
1431,4752.3,685.9
1432,1365.5,193.4
1433,3877.1,470.0
1434,2331.9,317.4
1435,3278.2,403.0
1436,2949.8,400.1
1437,1113.8,152.4
1438,1639.3,145.1
1439,2522.3,299.3
1440,3044.5,385.6
1441,1270.1,185.7
1442,1028.2,139.9
1443,4375.8,479.9
1444,6686.5,624.2
1445,2089.2,298.7
1446,1478.1,217.2
1447,4092.3,574.8
1448,3042.8,289.9
1449,7949.6,748.0
1450,4532.7,621.8
1451,10237.1,1044.4
1452,732.0,113.6
1453,1455.8,161.5
1455,1529.5,188.3
1456,5359.8,620.2
1457,3706.1,344.6
1458,2488.7,320.8
1459,3112.6,302.2
1460,1916.4,185.6
1461,1687.8,194.9
1462,23726.9,1440.1
1463,484.8,64.4
1464,4234.6,423.3
1465,3175.2,429.9
1466,9007.2,764.9
1467,5331.9,636.3
1468,4228.1,473.4
1470,757.9,110.0
1472,8177.7,786.0
1473,3191.1,309.4
1474,2928.9,271.8
1475,8206.2,875.5
1476,1780.3,209.2
1477,4240.7,375.9
1478,1063.1,130.9
1479,6498.6,624.7
1481,1483.9,219.7
1482,1380.6,197.0
1483,4742.5,613.3
1484,1700.8,217.6
1485,6063.7,696.2
1486,3710.2,413.2
1487,3559.2,397.3
1488,12763.8,1040.4
1489,29465.5,1993.2
1490,5294.7,603.6
1491,1105.1,184.6
1492,4528.7,579.1
1493,4591.3,624.5
1494,2603.2,313.8
1495,2855.6,323.6
1496,1442.7,213.1
1497,1593.6,220.6
1498,1573.0,206.8
1499,3222.0,321.6
1500,7467.9,894.8
1501,1552.6,177.7
1502,4014.5,448.1
1503,3895.6,475.4
1504,3039.7,368.6
1505,3750.8,472.7
1507,3731.0,357.1
1508,7957.9,764.8
1509,3690.7,447.8
1510,2789.8,376.0
1511,2465.7,317.4
1512,3019.3,383.6
1513,5428.3,512.1
1514,3569.1,388.7
1515,1736.8,239.0
1516,4961.2,454.7
1517,913.5,98.9
1518,4467.9,435.7
1519,6930.2,794.6
1520,1797.4,245.3
1521,22213.4,1268.7
1522,3217.3,444.3
1523,1002.0,125.0
1524,3518.8,363.4
1526,1954.4,266.0
1527,3255.3,344.2
1528,4094.4,366.2
1529,2181.6,278.2
1530,14149.9,1090.0
1531,1320.2,150.8
1532,4354.5,538.3
1533,5639.9,559.4
1534,3327.8,467.5
1535,1564.5,200.2
1536,5831.9,521.0
1537,3030.5,260.6
1538,2045.3,235.0
1539,2543.2,282.7
1540,2473.7,333.1
1541,5696.8,651.4
1542,1084.8,157.7
1543,9122.6,866.4
1544,931.0,135.7
1545,5725.0,631.8
1546,2966.6,368.5
1547,31284.9,2054.1
1548,18415.3,1249.4
1549,2231.6,219.5
1550,3295.8,376.4
1551,10112.4,1104.3
1552,2866.9,356.2
1553,4813.0,578.5
1554,5895.2,705.0
1555,2941.6,349.3
1557,7127.2,753.8
1558,1670.5,246.5
1559,27593.4,1683.3
1560,2163.8,247.2
1561,2990.0,414.0
1562,4703.3,565.5
1563,26536.3,1649.4
1564,26890.6,1668.5
1565,716.0,88.7
1566,3161.9,385.3
1567,2405.0,294.4
1568,12403.8,932.8
1569,4478.3,544.8
1570,990.6,134.6
1571,1410.1,167.2
1572,3197.7,439.9
1573,1624.2,223.3
1574,2490.1,270.5
1575,1957.1,175.5
1576,14339.7,831.8
1577,2251.8,229.5
1578,1245.0,178.0
1579,4499.4,488.2
1580,13332.8,955.3
1581,4112.1,533.7
1582,1743.5,176.1
1583,5603.4,631.6
1584,1369.2,190.2
1585,517.3,74.0
1586,31790.7,1575.4
1587,3998.7,465.7
1588,1750.3,170.9
1589,30902.7,1816.4
1590,6158.1,716.3
1591,1311.9,179.4
1592,1713.9,285.8
1593,2588.9,342.1
1594,3115.9,383.6
1595,1044.1,132.8
1596,4919.8,584.7
1597,1760.7,184.1
1598,1177.1,145.2
1599,4352.9,593.3
1600,1250.3,135.0
1601,3496.2,460.8
1602,1117.8,140.8
1603,1759.6,246.9
1604,994.6,127.8
1605,9172.8,978.9
1606,17721.8,1398.7
1607,4778.9,570.2
1608,2902.5,400.0
1609,23090.5,1347.1
1610,2837.3,345.8
1611,4277.2,388.6
1612,3889.9,440.0
1613,4140.1,517.2
1614,3316.1,425.9
1615,5925.0,525.5
1616,1896.4,217.7
1617,3029.7,306.0
1618,30.5,1.2
1619,1185.0,127.2
1620,3570.1,376.5
1621,7316.4,708.9
1622,2961.4,352.8
1623,3745.3,440.3
1624,4654.7,466.4
1625,1486.3,196.2
1626,24365.2,1467.3
1627,2176.7,302.9
1628,25947.8,1725.6
1629,3808.8,530.4
1630,1887.4,207.2
1631,2662.9,400.2
1632,579.2,80.9
1633,2122.2,203.9
1634,1675.7,199.2
1635,10140.9,1094.5
1636,4822.4,391.3
1637,4532.1,544.4
1638,1678.3,234.2
1639,2061.9,275.6
1640,9765.8,910.4
1641,1681.3,153.7
1642,2427.9,284.7
1643,9065.9,903.1
1644,2669.6,352.4
1645,628.0,85.3
1646,9977.0,879.6
1647,5942.9,567.8
1648,1848.9,195.4
1649,380.7,62.6
1650,2868.4,377.5
1651,1343.8,168.4
1652,3231.4,344.1
1653,806.9,83.6
1654,1819.2,232.8
1655,1597.3,223.9
1656,2200.5,264.1
1657,11293.4,876.8
1658,22596.8,1291.4
1659,8729.4,964.5
1660,2675.7,363.4
1661,1594.3,218.1
1662,13336.1,1038.3
1663,3650.9,459.6
1664,1239.3,133.8
1665,9666.5,864.2
1666,2711.7,357.0
1667,4617.8,522.7
1668,4312.8,630.6
1669,2776.8,343.7
1670,10783.0,898.6
1671,2516.8,325.2
1672,7713.1,924.5
1673,10107.8,895.3
1674,2659.9,279.9
1675,7215.2,653.6
1676,3186.0,432.6
1677,3504.4,368.6
1678,8323.1,956.4
1679,2552.5,250.0
1680,2309.4,316.9
1681,4063.8,597.7
1682,19134.4,1561.5
1683,3006.2,335.6
1684,4161.0,418.5
1685,4640.3,524.3
1686,3513.5,456.1
1687,3306.0,460.3
1688,1160.8,100.7
1689,1145.2,118.4
1690,6004.7,732.4
1691,1936.6,257.3
1692,3330.2,434.9
1693,1124.0,157.0
1694,5271.4,637.1
1695,653.1,95.7
1696,2896.1,331.0
1697,2866.7,309.8
1698,1213.9,173.8
1699,16143.9,1257.6
1700,7840.0,775.0
1701,11462.1,919.3
1702,2456.0,330.1
1703,5971.7,752.5
1704,1625.3,204.9
1705,1029.8,142.6
1706,1411.3,136.9
1707,2348.1,306.5
1708,11053.2,807.7
1709,1317.3,199.7
1710,2905.6,308.0
1711,9859.9,1004.1
1712,4342.7,531.8
1713,5155.6,532.1
1714,1396.2,202.5
1715,3500.5,491.1
1716,18024.3,990.8
1717,911.8,123.6
1718,13749.1,918.9
1719,4461.5,441.1
1720,2274.6,316.0
1721,1741.4,250.6
1722,6462.1,637.0
1723,3081.6,316.7
1724,1212.6,173.9
1725,3273.6,435.4
1726,2312.8,307.0
1727,1566.3,181.1
1729,1351.3,168.7
1730,3624.0,402.1
1731,3239.9,310.0
1732,6172.8,820.4
1733,5908.4,755.6
1734,25943.6,1660.0
1735,1062.3,142.2
1736,3735.9,576.0
1737,1229.6,154.2
1738,3967.0,493.7
1739,3042.5,347.8
1740,2506.6,297.0
1741,3302.2,441.1
1742,14159.0,1387.9
1743,3138.5,427.2
1744,1132.8,159.1
1745,2047.0,208.7
1746,1886.5,259.1
1747,2408.6,224.7
1748,4008.5,276.1
1749,1451.7,159.4
1750,1839.0,190.5
1751,4627.3,460.9
1752,1204.8,175.8
1753,3224.1,437.3
1754,370.0,54.9
1755,7084.7,875.2
1756,998.8,141.5
1757,4644.9,485.6
1758,13249.7,1113.7
1759,2020.0,231.0
1760,1545.1,159.3
1761,3812.2,418.7
1762,2695.2,366.2
1763,605.3,89.1
1764,28575.0,1754.9
1765,3338.7,470.4
1766,19926.9,1045.5
1767,1550.2,194.7
1768,26029.0,1905.1
1769,1986.8,264.3
1770,984.1,144.5
1771,4938.9,557.0
1772,6316.4,611.2
1773,518.5,72.2
1774,1841.8,223.6
1775,27714.1,1766.1
1776,1970.9,268.5
1778,3234.5,357.6
1779,6403.1,522.8
1780,16308.4,1223.1
1781,2085.3,281.3
1782,4833.8,602.4
1783,3169.0,394.8
1784,3586.7,399.8
1785,4544.4,624.2
1786,3252.7,325.3
1787,2235.6,228.3
1788,1820.9,184.2
1789,1631.9,192.6
1790,4726.9,576.4
1791,2142.4,237.9
1792,14500.4,1139.0
1793,9201.9,980.2
1794,2027.4,208.3
1795,3304.8,449.8
1796,983.0,137.7
1797,1428.2,196.6
1798,1544.7,209.5
1799,3683.6,563.9
1800,1932.2,251.8
1801,10355.7,930.0
1802,2606.9,318.6
1803,3782.5,423.5
1804,5714.7,623.6
1805,1633.0,193.1
1806,22784.9,1243.1
1807,23671.8,1400.7
1808,3675.6,451.0
1809,1944.1,285.3
1811,10476.6,932.8
1812,2729.9,281.4
1813,7047.0,640.3
1814,2552.0,281.2
1815,13298.0,1070.5
1816,4381.5,530.8
1817,8343.7,871.0
1818,7431.0,758.7
1819,3937.8,547.8
1820,13651.5,1105.1
1821,3810.1,438.6
1822,3732.0,442.7
1823,2450.1,264.8
1824,4175.2,508.6
1825,2413.1,266.1
1826,3430.9,418.6
1828,493.7,45.2
1829,5499.8,637.1
1830,2391.7,328.2
1831,1928.4,252.3
1832,6103.3,649.9
1833,2687.8,446.8
1834,2754.4,338.6
1835,5556.9,733.4
1836,6432.3,721.9
1837,3493.2,536.1
1838,5959.8,725.7
1839,3825.9,472.3
1840,14666.9,1061.1
1841,2277.4,320.6
1842,2728.5,305.5
1843,1468.9,203.4
1844,2963.9,465.1
1845,985.7,133.7
1846,4206.2,455.3
1847,3527.6,387.0
1848,23025.9,1248.8
1849,817.7,116.9
1850,4653.9,487.9
1851,669.4,132.6
1852,1725.6,160.3
1853,617.6,40.1
1854,1853.5,237.3
1855,2201.8,296.2
1856,1357.1,201.4
1857,2453.7,307.6
1858,4237.2,482.8
1859,3348.2,380.1
1860,130.4,16.6
1861,16799.5,1533.7
1862,5516.0,511.0
1863,1142.7,138.9
1864,4340.4,515.2
1865,1305.2,177.7
1866,4969.7,538.3
1867,6308.6,705.0
1868,1384.9,196.0
1869,2710.5,327.2
1870,1802.7,202.3
1871,1362.2,208.5
1872,2391.4,349.2
1873,730.3,71.7
1874,3755.0,342.9
1875,2458.2,258.6
1876,1776.8,230.4
1877,1386.1,192.6
1878,4090.9,399.6
1879,1286.3,177.6
1880,1053.5,152.8
1881,3530.8,359.3
1882,270.6,46.6
1883,1507.4,246.2
1884,1962.0,193.8
1885,2607.5,363.5
1886,1457.8,201.8
1887,4273.0,345.7
1888,4663.4,461.3
1889,5448.3,570.7
1890,2616.4,316.1
1891,1751.9,245.5
1892,8224.6,847.5
1893,4485.8,494.8
1894,2155.3,288.4
1895,14782.9,804.8
1896,2238.0,240.9
1897,1205.9,162.7
1898,3340.0,451.8
1899,4817.7,482.7
1900,3089.6,432.9
1901,3599.3,377.8
1902,4070.3,477.9
1903,3135.7,360.5
1904,1131.5,109.3
1905,9418.0,921.7
1906,810.9,97.4
1907,2842.7,370.9
1909,1638.9,228.4
1910,38869.4,1956.4
1911,2817.4,367.1
1912,2674.5,287.6
1913,1937.9,279.1
1914,6142.3,581.2
1915,6615.4,793.6
1916,1506.5,181.6
1917,1808.3,246.4
1918,2043.2,226.6
1919,4148.1,402.2
1920,691.3,109.5
1921,4686.8,606.5
1922,1794.8,250.7
1923,8506.3,823.6
1924,1973.8,222.8
1925,28714.3,1791.4
1926,2170.7,244.6
1927,700.2,104.7
1928,1425.7,208.0
1929,4036.2,436.1
1930,18467.1,1087.0
1931,3482.4,403.0
1932,953.1,74.7
1933,1352.9,131.3
1934,4727.7,452.7
1935,1521.7,177.7
1936,2099.0,292.8
1937,4596.8,420.4
1938,25092.3,1610.2
1939,3692.2,401.8
1940,1241.1,146.5
1941,790.8,138.1
1942,912.3,136.9
1943,372.0,71.2
1944,46769.0,2913.8
1945,1529.4,223.6
1946,7589.3,751.6
1947,3950.8,451.1
1948,1456.6,193.7
1949,320.0,48.9
1950,1957.9,214.5
1951,1383.1,190.8
1952,5652.7,532.6
1953,3544.3,499.4
1954,2844.3,392.6
1955,1559.3,183.7
1956,12382.3,853.3
1957,6656.0,709.5
1958,17545.3,1081.6
1959,769.9,103.3
1960,3542.9,423.8
1961,3431.5,332.6
1962,1317.8,185.7
1963,2265.5,289.4
1964,2693.3,269.0
1965,1124.3,185.2
1966,4521.3,627.2
1967,5943.4,475.7
1968,645.0,114.8
1970,523.7,54.2
1971,3316.2,461.3
1972,2427.4,300.4
1973,12406.6,894.7
1974,805.2,103.2
1975,7201.8,700.5
1976,2507.8,292.5
1977,3583.3,331.9
1978,5277.7,604.0
1979,2145.9,269.3
1980,2239.6,249.1
1982,1200.2,169.3
1983,6963.8,778.9
1984,7778.6,675.0
1985,3430.8,482.9
1986,1525.1,186.8
1987,21921.5,1236.8
1988,1647.1,263.6
1989,2602.7,400.1
1990,1170.1,158.5
1991,13729.1,1155.3
1992,28619.6,1774.6
1993,5985.7,678.1
1995,3642.9,357.1
1996,4124.7,419.9
1997,3102.3,385.0
1998,14048.8,1141.4
1999,1819.4,197.1
2000,1198.1,163.8
2001,6523.3,706.5
2002,2504.2,308.4
2003,2549.1,343.6
2004,1083.6,149.3
2005,8241.3,909.7
2006,2791.9,283.2
2007,5178.6,402.5
2008,13838.6,1266.2
2009,968.7,139.2
2010,9863.8,904.6
2011,5124.5,579.4
2012,3454.3,436.4
2013,1046.6,140.3
2014,3213.4,387.4
2015,1202.7,172.9
2016,3414.0,383.8
2017,1132.1,150.8
2018,2286.3,204.6
2019,4660.0,473.9
2020,2909.0,369.7
2021,16950.2,1398.4
2022,2874.4,281.5
2023,1052.2,123.5
2024,1270.3,144.9
2025,7829.4,785.7
2027,2291.2,333.1
2028,5189.4,596.9
2029,2106.9,202.1
2030,7322.6,745.5
2031,4242.8,531.8
2032,4096.9,451.1
2033,1160.8,155.6
2034,1700.0,163.5
2035,2207.6,218.1
2036,3301.9,427.9
2037,1126.0,125.8
2038,1849.7,229.3
2040,26258.3,1765.1
2041,2297.3,253.9
2042,1448.0,183.4
2043,2176.7,215.5
2044,2835.9,391.5
2045,1813.7,234.9
2046,615.2,69.0
2047,1520.3,210.6
2048,1702.8,185.8
2049,23029.3,1378.2
2050,1786.4,250.7
2051,3850.4,405.7
2052,3054.4,383.2
2053,3224.0,410.1
2054,3265.1,267.3
2055,6021.4,593.4
2056,19674.9,1492.4
2057,3629.3,418.9
2058,1121.9,127.3
2059,4196.5,530.2
2060,1234.6,146.0
2061,1654.4,233.6
2062,1659.7,221.6
2063,2462.3,261.5
2064,2964.1,362.9
2065,2156.6,286.4
2066,1685.1,230.4
2067,1805.4,225.7
2068,2068.4,207.1
2069,447.1,75.9
2070,4726.7,482.9
2071,5663.2,551.3
2072,732.9,104.2
2073,3226.4,340.4
2074,8186.1,690.5
2075,1865.0,236.3
2076,2511.2,274.9
2077,701.3,103.2
2078,2012.3,272.5
2079,1778.6,219.5
2080,908.4,98.5
2081,4344.4,447.0
2082,19178.5,1064.2
2083,1246.7,187.3
2084,2860.6,341.8
2085,1998.4,289.4
2086,2652.4,361.4
2087,6803.9,798.1
2088,21015.2,1070.7
2089,3115.2,356.3
2090,6578.3,607.4
2091,24173.3,1375.1
2092,3209.0,473.6
2093,8200.3,737.9
2094,4496.6,512.3
2095,2848.0,322.2
2096,8604.5,776.4
2097,1061.0,119.6
2098,1221.5,185.6
2099,4325.9,417.3
2100,1640.9,225.8
2101,5262.6,455.5
2102,1171.5,147.8
2103,3754.7,391.2
2104,6007.9,648.0
2105,2784.0,342.4
2106,4676.8,440.1
2107,2689.3,360.3
2108,7500.3,698.5
2109,2685.1,283.6
2110,1554.8,192.0
2111,7325.8,652.6
2113,1050.9,104.0
2114,3213.4,361.3
2115,946.3,135.2
2116,1771.9,233.8
2117,18205.7,1120.6
2118,1278.9,174.0
2119,1619.7,216.9
2120,3740.6,449.0
2121,9261.3,800.0
2122,2363.9,225.7
2123,3749.7,507.0
2124,1665.5,221.4
2125,2045.7,244.5
2126,12299.6,764.6
2127,3561.9,433.4
2128,1338.3,172.8
2129,965.3,132.4
2130,4593.0,572.8
2131,1874.8,249.8
2132,2720.2,377.1
2133,5418.6,541.7
2134,1678.6,205.9
2135,11318.0,1108.5
2136,1978.4,255.3
2137,6042.3,756.8
2138,999.5,136.2
2139,12594.4,1042.0
2140,6310.9,592.5
2141,8176.4,752.3
2142,5663.6,605.1
2143,3197.2,370.6
2144,5823.0,748.1
2145,2666.2,407.0
2146,3401.9,451.5
2147,4482.3,573.5
2149,3560.9,363.6
2150,1671.9,210.4
2151,1855.3,256.4
2152,5153.2,733.4
2154,4483.2,540.9
2155,2793.0,346.7
2156,1620.2,211.8
2157,3470.5,429.4
2158,140.4,19.7
2159,3183.3,326.9
2160,13420.7,1119.0
2161,11280.6,1119.2
2162,14080.9,1131.6
2164,1714.6,240.6
2165,3390.2,435.4
2166,3038.7,313.3
2167,6474.6,698.5
2168,2346.8,303.0
2169,2255.8,280.1
2170,854.5,132.8
2171,20615.3,1142.2
2172,714.6,106.4
2173,4551.3,444.7
2175,3668.8,528.9
2176,15121.2,1143.1
2177,3271.4,365.3
2178,3035.8,378.1
2179,2767.9,301.1
2180,4116.1,577.8
2181,2135.7,280.0
2182,1159.2,158.9
2183,4086.3,486.5
2184,3463.7,458.2
2185,4478.5,488.7
2186,1098.4,150.6
2187,21017.2,1089.8
2188,2380.0,311.2
2190,1787.6,209.6
2191,1442.5,213.5
2192,1571.3,197.0
2193,2917.2,329.3
2194,3686.5,516.4
2195,5595.7,706.7
2196,1250.7,173.6
2197,1529.7,209.0
2198,3289.2,400.1
2199,2172.5,206.4
2200,1486.6,178.0
2201,4725.4,556.2
2202,1959.7,270.1
2203,2506.8,310.0
2204,2252.4,302.7
2205,4484.2,454.4
2206,8405.4,776.1
2207,25045.5,1513.4
2208,4591.7,624.7
2209,1490.4,192.8
2210,1217.5,171.2
2211,2178.9,299.5
2212,1532.3,194.3
2213,2292.0,281.6
2215,8764.6,1047.1
2216,5934.2,713.9
2218,3879.3,389.6
2219,5566.2,667.2
2220,2270.2,202.8
2221,2197.4,260.0
2222,1355.3,182.3
2223,1728.5,234.6
2224,2306.3,297.8
2225,1022.1,124.8
2226,1229.7,201.4
2227,1871.1,179.0
2228,1333.4,169.9
2229,3524.6,372.1
2230,27535.1,1742.4
2231,9557.1,815.5
2232,2916.4,350.5
2233,3146.5,302.2
2234,4271.3,549.7
2235,9806.4,794.1
2236,1095.5,146.4
2237,1347.4,180.8
2238,1092.0,157.9
2239,9640.3,909.2
2240,2258.9,304.9
2241,1300.2,130.9
2242,3157.5,337.3
2243,2312.1,201.4
2244,3558.6,492.3
2245,13532.4,920.2
2246,1403.5,208.4
2247,1235.2,193.0
2248,23896.0,1366.8
2249,7501.0,899.3
2250,2733.3,352.2
2251,8033.6,980.5
2252,1329.2,181.1
2253,1836.8,255.4
2254,2758.2,337.8
2255,943.2,120.5
2256,2472.9,243.7
2257,3219.8,417.7
2258,2064.0,209.1
2259,2362.8,320.8
2260,8170.6,734.8
2261,1804.3,196.3
2262,616.5,96.0
2263,4138.0,469.9
2264,2431.0,328.0
2265,6833.6,731.8
2266,4694.8,685.6
2267,2957.3,372.0
2268,5623.4,628.5
2269,1569.1,164.8
2270,6647.8,724.2
2271,2847.5,291.4
2272,3476.5,532.3
2273,1899.3,230.1
2274,25743.2,1668.6
2275,2091.6,282.1
2276,1475.9,166.9
2277,2010.8,283.9
2278,7871.9,945.9
2279,2572.1,377.1
2280,2207.1,301.7
2281,1344.9,183.9
2282,1209.9,191.9
2283,2908.0,409.9
2284,1950.1,198.7
2285,5898.1,712.2
2286,8253.5,778.8
2287,8127.8,775.1
2288,23928.5,1369.6
2289,4456.0,538.2
2290,2406.7,292.8
2291,10266.0,1039.4
2292,2703.6,276.5
2293,3438.0,551.5
2294,2529.7,317.4
2295,1859.6,264.7
2296,4282.4,529.5
2297,876.2,122.3
2298,2046.8,239.4
2299,2215.6,227.1
2300,2401.7,273.2
2301,1940.3,225.0
2302,1386.7,144.2
2303,1719.6,256.3
2304,8650.4,782.7
2305,2729.4,327.0
2306,5726.0,559.1
2307,3144.9,390.3
2308,5631.1,591.6
2309,6012.5,585.6
2310,3944.2,434.4
2311,2455.7,315.0
2312,6468.2,682.7
2313,3578.3,447.5
2314,1582.7,212.5
2315,2834.3,347.8
2316,4099.9,357.8
2317,3163.2,347.6
2318,22003.3,1251.6
2319,4679.1,431.8
2320,1446.8,178.6
2321,5162.3,532.3
2322,1935.7,222.3
2323,1492.6,195.9
2324,3745.0,349.1
2325,1053.4,147.1
2326,2520.4,353.5
2327,5337.1,487.1
2328,2704.8,328.6
2329,2035.4,229.0
2331,3744.1,419.7
2332,3767.2,498.9
2333,357.4,49.7
2334,3181.5,397.2
2335,2536.8,322.3
2336,2158.9,317.6
2337,3217.4,401.5
2338,1738.4,183.5
2339,2305.6,275.0
2340,3228.6,428.8
2341,1621.9,166.8
2342,1913.5,221.8
2343,1646.5,268.7
2344,710.1,89.0
2345,2540.3,297.2
2346,3015.3,318.0
2347,2107.5,256.0
2348,2772.0,310.1
2349,1780.7,219.5
2350,7396.3,760.4
2351,8362.5,875.0
2352,1243.8,177.1
2353,2268.6,222.7
2354,4262.0,448.7
2355,2826.9,341.6
2356,3775.2,553.0
2357,2421.8,269.0
2358,4964.8,489.7
2359,1268.4,152.1
2360,5399.9,631.4
2361,4272.4,470.4
2362,1283.3,198.0
2363,2250.0,231.2
2364,2813.9,332.5
2366,2124.7,236.8
2367,4315.1,427.3
2368,4870.9,340.7
2369,2934.9,397.3
2370,2484.7,278.2
2371,2461.3,274.1
2372,7743.7,886.1
2373,9512.5,603.7
2374,6572.5,662.7
2375,2519.3,236.3
2376,6822.9,840.1
2377,4573.7,467.4
2378,1939.6,258.0
2379,2299.9,301.8
2380,4221.3,487.0
2381,1258.2,165.7
2382,3530.4,465.7
2383,2999.9,362.5
2384,2215.5,311.4
2385,3733.4,407.6
2386,1700.2,235.6
2387,7372.1,695.4
2388,4439.7,450.6
2389,677.5,95.3
2390,18739.3,1206.7
2391,2231.7,318.4
2392,23273.6,1468.8
2393,1669.3,239.6
2394,5710.0,535.5
2396,6653.2,552.4
2397,1952.7,194.3
2398,1790.4,225.5
2399,1119.7,154.4
2400,1936.3,195.3
2401,11319.4,907.1
2402,3006.4,404.2
2403,756.7,102.5
2404,3937.1,367.4
2405,3722.3,388.7
2406,3735.0,413.8
2407,1220.5,150.5
2408,998.7,123.8
2409,2182.8,297.7
2410,999.1,146.7
2411,19280.6,1478.1
2412,695.1,109.3
2413,1798.3,181.6
2414,22757.5,1327.5
2415,1082.6,132.6
2416,2124.8,358.6
2417,1633.7,210.4
2418,893.4,112.2
2419,3454.6,352.5
2420,2398.5,255.7
2421,2435.7,281.3
2423,936.8,170.1
2424,2309.7,297.1
2425,3038.2,379.1
2426,1301.4,187.8
2427,28877.0,1740.5
2428,2951.2,328.4
2429,3570.5,325.5
2430,1725.6,224.4
2431,3573.8,463.5
2432,1733.3,173.3
2433,6649.8,780.7
2435,4227.9,572.1
2436,3856.5,515.8
2438,2086.5,242.7
2439,1605.0,230.4
2440,2006.1,202.1
2441,2378.7,294.2
2442,3831.3,402.3
2443,690.6,102.3
2444,513.3,83.9
2445,1864.7,207.6
2446,1994.0,249.2
2447,4208.4,575.4
2448,27232.3,1667.7
2449,1333.0,175.6
2450,4397.2,499.6
2452,1775.9,196.7
2453,2621.9,263.3
2454,2722.7,384.9
2456,1421.1,192.4
2458,1585.4,178.1
2459,3440.2,408.1
2460,7766.3,591.2
2462,7689.2,845.4
2463,2240.0,322.6
2465,2227.5,292.2
2466,7452.5,890.6
2467,3011.8,300.3
2468,7042.6,839.0
2470,2086.5,282.1
2471,1979.5,289.7
2472,1971.2,248.1
2473,2814.2,328.5
2474,25459.1,1645.2
2475,2744.8,273.5
2476,1204.3,196.6
2477,1357.0,177.6
2478,2484.7,307.6
2479,15795.3,1302.4
2480,947.5,142.4
2481,17321.7,916.2
2482,2403.4,276.5
2483,1419.8,186.4
2484,12270.8,1024.9
